 StopAbbr, StopName, NodeAbbr, SiteName, StreetNum, StreetNo, OnStreet, AtStreet, Unit, City, State, ZipCode, AddressSummary, ZoneCode, Phone, Lon, Lat, GeoStatus, CellArea, ShapeId, PercentDistFromA, SegmentSideFlag, Comments, PictureFile, IvrNum, BayNum, StopPosition, FacingDir, FareZoneId, CurbType, InService, LastServiceDate, AccessibilityMask, Preferred, Bench, Shelter, Lighting, Garbage, Telephone, SignPost, Bicycle, Transfer, GpsLon, GpsLat, GpsHeight, GIS_X, GIS_Y, UserD3, UserD4, UserD5, XCRD, YCRD, IPOS, DIST FROM AT ST, GRID, PARC, UserS7, NODE, GTF_Wheelchair_boarding, UserS10, SHORT_DESC, CRNR, ADDR, INTR, LMRK, IMPS, UserA7, STALF, STACF, STBEF, STALN, STACN, STBEN, Sch. Display, LIGHTING, DIR OF TRAVEL, IVR Sign, Garbage, ADA ACCESS, SIDEWALK, LIFT, CURB, CURB CUT, TELEPHONE, PARK & RIDE, BUS STOP TYPE, NEIGHBORHOOD TYP, BASE, LIGHTING, COLLECT DATE, MapPage, CountyCode, Station Name, GpsRadius, StopClass, StopClusterId, Heading
902513,PEACHTREE RD @ PHARR RD NE,,,0,0,PEACHTREE RD NE,PHARR RD NE,,ATLANTA,,30305,PEACHTREE RD NW@PHARR RD NE,,,-84381379,33836966,-2147483632,944,101348,89,1,O,,68052,,NS,N,0,,1,0,1,0,1,1,1,1,0,0,0,0,-84,34,0,2231390.25,1395685.625,0,0,0,2520,2619,3340,25,25,25,25,25,1,0,68052,SE,N,Y,N,N,0,  PEACHTREE           RD  NW,  PHARR               RD  NE,,  PEACHTREE           RD  NW,  PHARR               RD  NE, ,FLAT,D,N ,,Y,Y,Y ,Y,Y ,Y ,B,N,SAT,COM,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,21
902514,15TH ST NE @ ARTS CENTER WAY NE, ,,0,,15TH ST NE,LOMBARDY WAY NE,,ATLANTA,,,15TH ST NE@LOMBARDY WAY NE, ,,-84385680,33788298,-2147483647,942,514586,28,1,0, ,68056, ,FS,NE,0, ,1,0,1,0,0,0,1,0,0,1,0,1,-84,34,0,2230005.027,1378109.261,0,0,0,2502,2405,1833,200,25,25,25,25,1,0,68056,NE,N,Y,N,N,0,  15TH                ST  NE,ARTS CENTER WAY NE,,  15TH                ST  NE,ARTS CENTER WAY NE, ,,S,NE,,,Y,Y ,Y,Y ,Y ,N,N,SNT,COM,CONC,,Jan  9 1997 12:00:00:000AM,, ,,0, ,0,92
902515,15TH ST NE @ PEACHTREE ST NE, ,,0,0,15TH ST NE,PEACHTREE ST NE,,ATLANTA,,30309,15TH ST NE@PEACHTREE ST NE, ,,-84383976,33788310,-2147483647,942,1013042,50,1,O, ,68057, ,NS,E,0, ,1,0,1,0,0,0,1,0,0,1,0,1,-84,34,0,2230512.829,1378068.882,0,0,0,2511,2405,2064,50,15,15,15,15,1,0,68057,SW,N,Y,N,N,0,  15TH                ST  NE,  PEACHTREE           ST  NE,,  15TH                ST  NE,  PEACHTREE           ST  NE, ,,S,E ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,COM,DIRT,,Mar  7 1997 12:00:00:000AM,, ,,0, ,0,86
902516,PEACHTREE ST NE @ 15TH ST NE, , ,0,0,PEACHTREE ST,15TH ST, ,ATLANTA, ,30309,PEACHTREE ST NE@15TH ST NE,,,-84384343,33789550,-2147483647,0,0,0,0, , ,68058, ,FS,N,0, ,1,0,1,0,0,0,1,0,0,0,0,0,-84384343,33789550,0,2230561.5,1378355.125,0,0,0,2511,2405,2088,405,125,125,125,125,1,0,68058,NE,N,Y,N,N,0,  PEACHTREE           ST  NE,  15TH                ST  NE,,  PEACHTREE           ST  NE,  15TH                ST  NE, ,,S,N ,,,Y,Y ,Y,Y ,Y ,N,N,STR,COM,CONC,,May 23 1996 12:00:00:000AM, ,,,0, ,0,332
902517,PEACHTREE ST NE@SPRING ST NW,,,0,0,PEACHTREE,SPRING,,ATLANTA,,30309,PEACHTREE ST NE@SPRING ST NW,,,-84388911,33797304,-1,0,0,0,0,0,,68067,,NS,NW,0,,1,0,1,0,0,0,1,0,0,0,0,0,-84,34,0,2229072.768,1381381.184,0,0,0,2492,2444,275,25,25,25,25,25,1,0,68067,SE,N,Y,N,N,0,  PEACHTREE           ST  NE,  SPRING              ST  NW,,  PEACHTREE           ST  NE,  SPRING              ST  NW, ,,S,NW,,,Y,Y ,Y,Y ,Y ,N,N,STR,COM,CONC,,Jan 17 1997 12:00:00:000AM,,,,0,,0,290
902519,N HIGHLAND AVE NE @ AMSTERDAM AVE,,,0,0,N HIGHLAND AVE NE,AMSTERDAM AVE NE,,ATLANTA,,30306,HIGHLAND AVE NE@AMSTERDAM AVE NE,,,-84355394,33787623,-2147483632,988,1061871,4,0,0,,69312,,NS,S,0,,1,0,0,0,0,0,1,0,0,1,0,1,-84,34,0,2239197.5,1377867.5,0,0,0,2616,2401,1318,10,10,10,10,10,0,0,69312,NW,N,Y,N,N,0,N HIGHLAND            AVE NE,  AMSTERDAM           AVE NE,,N HIGHLAND            AVE NE,  AMSTERDAM           AVE NE, ,,S,S ,,,Y,Y ,Y,Y ,Y ,B,N,SGN,MIX,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,178
902521,PIEDMONT AVE NE @ 14TH ST NE,,,0,0,PIEDMONT,14TH,,ATLANTA,,30309,PIEDMONT AVE NE@14TH ST NE,,,-84378070,33787090,-1,0,0,0,0,0,,69325,,FS,N,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2232358.697,1377658.965,0,0,0,2532,2396,296,200,200,200,200,200,1,0,69325,NE,N,Y,N,N,0,  PIEDMONT            AVE NE,  14TH                ST  NE,,  PIEDMONT            AVE NE,  14TH                ST  NE, ,,S,N ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,MIX,DIRT,,Mar 19 1997 12:00:00:000AM,,,,0,,0,1
902522,PIEDMONT AVE NE @ 15TH ST NE,,,0,0,PIEDMONT AVE NE,15TH ST NE,,ATLANTA,,30309,PIEDMONT AVE NE@15TH ST NE,,,-84377418,33788224,-2147483632,942,504241,0,1,0,,69326,,FS,NE,0,,1,0,1,0,0,0,1,0,0,0,0,0,-84,34,0,2232542.75,1378012.25,0,0,0,2535,2404,1036,0,25,25,25,25,1,0,69326,SE,N,Y,N,N,0,  PIEDMONT            AVE NE,  15TH                ST  NE,,  PIEDMONT            AVE NE,  15TH                ST  NE, ,,S,NE,,,Y,Y ,Y,Y ,Y ,N,N,STR,MIX,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,45
902523,PIEDMONT AVE NE@PRADO  ,,,0,0,PIEDMONT AVE NE,S PRADO NE,,ATLANTA,,30309,PIEDMONT AVE NE@PRADO  ,,,-84376309,33789200,-2147483632,942,74083,81,1,0,,69328,,NS,N,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2232909.808,1378395.507,0,0,0,2539,2409,2060,25,15,15,15,15,1,0,69328,SE,N,Y,N,N,0,  PIEDMONT            AVE NE,S PRADO                   NE,,  PIEDMONT            AVE NE,S PRADO                   NE, ,,S,N ,,,Y,Y ,Y,Y ,Y,N,N,SGN,MIX,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,43
902524,PIEDMONT AVE NE@THE PRADO  ,,,0,0,PIEDMONT AVE NE,THE PRADO NE,,ATLANTA,,30309,PIEDMONT AVE NE@THE PRADO  ,,,-84374179,33791636,-2147483632,988,1130657,95,1,O,,69330,,NS,N,0,,1,0,1,0,0,0,1,1,0,1,0,0,-84,34,0,2233607.1,1379314.099,0,0,0,2547,2419,4108,25,25,25,25,25,1,0,69330,SE,N,Y,N,N,0,  PIEDMONT            AVE NE,  THE PRADO               NE,,  PIEDMONT            AVE NE,  THE PRADO               NE, ,,S,N ,,Y,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,33
902525,N HIGHLAND AVE NE @ GLEN ARDEN WAY,,,0,0,N HIGHLAND AVE NE,GLEN ARDEN WAY NE,,ATLANTA,,30306,HIGHLAND AVE NE@GLEN ARDEN WAY NE,,,-84354925,33784938,-2147483632,988,1157918,7,0,0,,69316,,NS,S,0,,1,0,1,0,0,0,1,0,0,1,0,1,-84,34,0,2239341.75,1376887.25,0,0,0,2618,2389,1830,10,10,10,10,10,1,0,69316,NW,N,Y,N,N,0,N HIGHLAND            AVE NE,  GLEN ARDEN          WAY NE,,N HIGHLAND            AVE NE,  GLEN ARDEN          WAY NE, ,,S,S ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,169
902526,CHESHIRE BRIDGE RD @ 2170, ,,0,2170,CHESHIRE BRIDGE RD NE,,,ATLANTA,,30324,CHESHIRE BRIDGE RD NE@FAULKNER RD , ,,-84353674,33813965,-2147483632,989,1054687,-51,0,S,,69320, ,AT,SW,0, ,1,0,1,0,1,1,1,1,0,0,0,0,-84,34,0,2239416.856,1386827.719,0,0,0,2619,2514,3077,0,1000,1000,1000,1000,1,0,69320, ,Y,N,N,N,WOODLAND            AVE NE,  CHESHIRE BRIDGE     RD  NE,2170,,  CHESHIRE BRIDGE     RD  NE,2170,,FLAT,D,SE,,Y,Y,Y ,Y,Y ,Y ,B,N,SAT,MIX,CONC,,May 23 1996 12:00:00:000AM,, ,,0, ,0,204
902528,PIEDMONT AVE NE@WESTMINSTER DR NE,,,0,0,PIEDMONT AVE NE,WESTMINSTER DR NE,,ATLANTA,,30309,PIEDMONT AVE NE@WESTMINSTER DR NE,,,-84372820,33793095,-2147483632,988,1060236,82,1,0,,69332,,NS,NE,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2234020.5,1379840.125,0,0,0,2553,2426,2577,40,40,40,40,40,0,0,69332,SE,N,Y,N,N,0,  PIEDMONT            AVE NE,  WESTMINSTER         DR  NE,,  PIEDMONT            AVE NE,  WESTMINSTER         DR  NE, ,,S,NE,,,Y,Y,Y,Y ,Y ,N,N,SGN,MIX,CONC,S,May 23 1996 12:00:00:000AM,,,,0,,0,38
902529,PIEDMONT AVE NE@AVERY DR NE,,,0,0,PIEDMONT AVE NE,AVERY DR NE,,ATLANTA,,30309,PIEDMONT AVE NE@AVERY DR NE,,,-84371451,33794510,-2147483632,988,1104845,100,1,0,,69334,,FS,N,0,,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2234408.662,1380248.908,0,0,0,2555,2430,3112,0,0,0,0,0,1,0,69334,NE,N,Y,N,N,0,  PIEDMONT            AVE NE,  AVERY               DR  NE,,  PIEDMONT            AVE NE,  AVERY               DR  NE, ,,S,N ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,MIX,DIRT,,Mar 19 1997 12:00:00:000AM,,,,0,,0,38
902532,LAVISTA RD@HUDSON RD,,,0,0,LAVISTA RD,HUDSON RD,,DEKALB COUNTY,,30033,LAVISTA RD@HUDSON RD,,,-84263471,33840767,-2147483632,1128,1016140,71,1,0,,62096,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2267187.5,1397029,0,0,0,2956,2635,3345,100,10,10,10,10,1,0,62096,SE,N,Y,N,N,0,  LAVISTA             RD,  HUDSON              RD,,  LAVISTA             RD,  HUDSON              RD, ,,S,E,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,89
902533,LAVISTA RD@HAROBI DR,,,0,0,LAVISTA RD,HAROBI DR,,DEKALB COUNTY,,30084,LAVISTA RD@HAROBI DR,,,-84260631,33841061,-2147483632,1128,708609,88,1,0,,62098,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2267912.75,1397071.375,0,0,0,2964,2636,272,0,25,25,25,25,1,0,62098,SW,N,Y,N,N,0,  LAVISTA             RD,  HAROBI              DR,,  LAVISTA             RD,  HAROBI              DR, ,,S,E ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,MIX,DIRT,S,May 23 1996 12:00:00:000AM,,,,0,,0,63
902534,LAVISTA RD@3825,,,3825,3825,LAVISTA RD,,,DEKALB COUNTY,,30084,LAVISTA RD@,,,-84259106,33842599,-2147483632,1128,985241,41,1,0,,62100,,AT,NE,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2268583,1397810.5,0,0,0,2967,2639,4097,0,0,0,0,0,1,0,62100, ,Y,N,N,N,0,  LAVISTA             RD, ,,  LAVISTA             RD,  3825                AAAA, ,,S,NE,,,Y,Y ,Y,Y ,Y,N,N,SGN,MIX,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,36
902535,LAVISTA RD @ HAROBI DR,,,0,0,LAVISTA RD,HAROBI DR,,DEKALB COUNTY,,30084,LAVISTA RD@HAROBI DR,,,-84260598,33841159,-2147483632,1128,575050,60,0,0,,62104,,NS,SW,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2268077.5,1397341.875,0,0,0,2964,2636,289,25,25,25,25,25,1,0,62104,NW,N,Y,N,N,0,  LAVISTA             RD,  HAROBI              DR,,  LAVISTA             RD,  HAROBI              DR, ,,S,SW,,,Y,Y ,Y,Y ,Y,B,N,SGN,MIX,DIRT,,May 23 1996 11:42:59:903AM,,,,0,,0,241
902537,MONTREAL RD @ SIMPSON DR,,,0,0,MONTREAL RD,SIMPSON DR,,DEKALB COUNTY,,30084,MONTREAL RD@SIMPSON DR,,,-84256947,33834239,-2147483632,1128,544406,55,1,,,62116,,FS,NE,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2269051.294,1394460.135,0,0,0,2978,2605,1804,65,10,10,10,10,0,0,62116,,N,Y,N,N,0,  MONTREAL            RD,  SIMPSON             DR,,  MONTREAL            RD,  SIMPSON             DR, ,,S,NE,,,N,N ,N,Y,N ,N,N,SGN,MIX,DIRT,,Mar 16 1999 12:00:00:000AM,,,,0,,0,26
902539,LAVISTA RD @ BONANZA DR, ,,0,0,LAVISTA RD,BONANZA DR,,DEKALB COUNTY,,30033,LAVISTA RD@BONANZA DR,,,-84272451,33833672,-2147483647,1128,1120695,98,1,0, ,62220, ,FS,NE,0, ,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2264371.863,1394429.32,0,0,0,2920,2603,3345,80,5,5,5,5,1,0,62220,,N,Y,N,N,0,  LAVISTA             RD,  BONANZA             DR,,  LAVISTA             RD,  BONANZA             DR, ,,S,NE,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 22 2000 12:00:00:000AM,,,,0, ,0,47
902541,HOLLYWOOD RD NW @ BROOKS AVE NW,,,0,0,HOLLYWOOD RD NW,BROOK AVE NW,,ATLANTA,,30318,HOLLYWOOD RD NW@BROOK AVE NW,,,-84461256,33785265,-2147483632,850,967280,243,1,0,,66316,,FS,NW,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2207107.854,1377126.103,0,0,0,2226,2391,3877,40,40,40,40,40,0,0,66316,NE,N,Y,N,N,0,  HOLLYWOOD           RD  NW,  BROOKS               AVE NW,,  HOLLYWOOD           RD  NW,  BROOKS               AVE NW, ,,S,NW,,,N,Y ,N,Y ,Y ,P,N,SGN,MIX,DIRT,,Aug 18 1997 12:00:00:000AM,,,,0,,0,333
902542,HOLLYWOOD RD NW @ ALVIN DR NW, ,,0,0,HOLLYWOOD RD NW,ALVIN DR NW,,ATLANTA,,30318,HOLLYWOOD RD NW@ALVIN DR NW, ,,-84464216,33787910,-2147483647,850,133047,93,1,0,,66320, ,NS,NW,0, ,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2206209.25,1378003.875,0,0,0,2214,2404,787,10,10,10,10,10,0,0,66320,SE,N,Y,N,N,0,  HOLLYWOOD           RD  NW,  ALVIN               DR  NW,,  HOLLYWOOD           RD  NW,  ALVIN               DR  NW, ,,S,NW,,,N,N ,Y,Y ,N ,N,N,SGN,MIX,DIRT,S,May 23 1996 12:00:00:000AM,, ,,0, ,0,307
902543,HOLLYWOOD RD NW@SPRING ST NW,,,0,0,HOLLYWOOD RD NW,SPRING ST NW,,ATLANTA,,30318,HOLLYWOOD RD NW@SPRING ST NW,,,-84465721,33788625,-2147483632,850,992131,48,1,0,,66322,,NS,NW,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2205709.5,1378335.625,0,0,0,2209,2407,3603,25,15,15,15,15,0,0,66322,SE,N,Y,N,N,0,  HOLLYWOOD           RD  NW,  SPRING              ST  NW,,  HOLLYWOOD           RD  NW,  SPRING              ST  NW, ,,S,NW,,,N,N ,N,N ,N ,N,N,SGN,RES,DIRT,S,May 23 1996 12:00:00:000AM,,,,0,,0,312
902546,NORTHWEST DR NW@1190,,,1245,1190,NORTHWEST DR NW,,,ATLANTA,,30318,NORTHWEST DR NW@,,,-84477257,33788421,-2147483647,804,284188,74,1,0,,66338,,OP,NW,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2202140,1378414.25,0,0,0,2163,2409,2054,0,0,0,0,0,1,0,66338, ,Y,N,N,N,0,  NORTHWEST           DR  NW, ,,  NORTHWEST           DR  NW,  1190                AAAA, ,,S,NW,,,N,Y,Y,Y ,Y,N,N,SGN,SCH,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,335
902547,NORTHWEST DR NW@1285,,,1291,1291,NORTHWEST DR NW,,,ATLANTA,,30318,NORTHWEST DR NW@,,,-84478775,33789827,-2147483647,804,284192,71,1,0,,66340,,AT,NW,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2201647.75,1378864.125,0,0,0,2158,2415,3846,0,0,0,0,0,1,0,66340, ,Y,N,N,N,0,  NORTHWEST           DR  NW, ,,  NORTHWEST           DR  NW,  1291                AAAA, ,,S,NW,,,Y,Y,Y,Y,Y ,N,N,SGN,SCH,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,315
902548,PEACHTREE ST NE @ HUNTINGTON RD NE,,,0,0,PEACHTREE,HUNTINGTON,,ATLANTA,,30309,PEACHTREE RD NW@HUNTINGTON RD NE,,,-84392693,33802181,-1,0,0,0,0,O,,68074,,NS,NW,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2227945.75,1383193.875,0,0,0,2478,2466,2835,15,15,15,15,15,1,0,68074,SE,N,Y,N,N,0,  PEACHTREE           RD  NW,  HUNTINGTON          RD  NE,,  PEACHTREE           RD  NW,  HUNTINGTON          RD  NE, ,,S,NW,,,Y,Y ,Y,Y ,Y ,B,N,SGN,MIX,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,353
902549,PEACHTREE RD @ PALISADES RD, , ,0,0,PEACHTREE RD,PALISADES RD, ,ATLANTA, ,30309,PEACHTREE RD@PALISADES RD,,,-84393291,33804575,-1,0,0,0,0,S,,68075, ,NS,N,0, ,1,0,1,0,1,1,1,1,0,0,0,0,-84,34,0,2227748.158,1384029.936,0,0,0,2476,2477,1292,25,25,25,25,25,1,0,68075,SE,N,Y,N,N,0,  PEACHTREE           RD  NW,  PALISADES           RD  NE,,  PEACHTREE           RD  NW,  PALISADES           RD  NE, ,FLAT,D,N ,,Y,Y,Y ,Y,Y ,Y ,N,N,SAT,COM,CONC,,Aug  7 2000 12:00:00:000AM, ,,,0, ,0,342
902550,PEACHTREE RD NW@COLLIER RD NW, ,,0,0,PEACHTREE,COLLIER,,ATLANTA,,30309,PEACHTREE RD NW@COLLIER RD NW,,,-84393818,33806571,-2147483647,0,0,0,0,O, ,68076, ,NS,NW,0, ,1,0,1,0,1,1,0,0,0,0,0,0,-84,34,0,2227603.75,1384715.875,0,0,0,2474,2486,2835,25,25,25,25,25,1,0,68076,SE,N,Y,N,N,0,  PEACHTREE           RD  NW,  COLLIER             RD  NW,,  PEACHTREE           RD  NW,  COLLIER             RD  NW, ,,S,NW,,,Y,Y ,Y,Y ,Y ,P,N,SGN,COM,DIRT,,May 23 1996 12:00:00:000AM,,,,0, ,0,4
902551,PEACHTREE RD NW @ BRIGHTON RD NE, , ,0, ,PEACHTREE RD NW,BRIGHTON, ,ATLANTA,GA,30309,PEACHTREE RD NW@BRIGHTON RD NE, ,,-84393266,33808683,-2147483647,0,0,0,0,HOSPITAL STOP, ,68078, ,FS,N,0, ,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2227711.75,1385344.375,0,0,0,2476,2493,1292,100,25,25,25,25,1,0,68078,NW,N,Y,N,N,0,  PEACHTREE           RD  NW,  BRIGHTON            RD  NE,,  PEACHTREE           RD  NW,  BRIGHTON            RD  NE, ,,S,N ,,0,Y,Y ,Y,Y ,Y ,P,N,SGN,COM,CONC,,May 23 1996 12:00:00:000AM, , ,,0, ,0,19
902555,BELLEMEADE AVE NW@BUCHANAN ST NW,,,0,0,BELLEMEADE,BUCHANAN,,ATLANTA,,30318,BELLEMEADE AVE NW@BUCHANAN ST NW,,,-84413100,33800450,-1,0,0,0,0,0,,68138,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2221744.5,1382576.5,0,0,0,2403,2458,3106,30,25,25,25,25,1,0,68138,NE,N,Y,N,N,0,  BELLEMEADE          AVE NW,  BUCHANAN            ST  NW,,  BELLEMEADE          AVE NW,  BUCHANAN            ST  NW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,272
902556,PIEDMONT AVE NE@MORNINGSIDE DR NE, , ,0,0,PIEDMONT AVE NE,E MORNINGSIDE SR, ,ATLANTA,GA, ,PIEDMONT AVE NE@MORNINGSIDE DR NE,,,-84367744,33799792,-2147483647,988,0,0,0,0, ,69341, ,FS,N,0, ,1,0,1,0,0,0,1,0,0,1,0,1,-84,34,0,2235418.087,1381780.296,0,0,0,2570,2451,3852,135,125,125,125,125,1,0,69341,NE,N,Y,N,N,0,  PIEDMONT            AVE NE,E MORNINGSIDE         DR  NE,,  PIEDMONT            AVE NE,E MORNINGSIDE         DR  NE, ,,S,N ,,,Y,Y ,Y,Y ,Y ,P,N,SGN,RES,DIRT,S,Mar 19 1997 12:00:00:000AM, ,,,0, ,0,11
902557,LAVISTA RD@BRIARLAKE CIR,,,0,0,LAVISTA RD,BRIARLAKE CIR,,DEKALB COUNTY,,30033,LAVISTA RD@BRIARLAKE CIR,,,-84268490,33838747,-2147483632,1128,370576,92,1,0,,62092,,NS,NE,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2265625.5,1396225.5,0,0,0,2936,2626,2321,15,15,15,15,15,1,0,62092,SE,N,Y,N,N,0,  LAVISTA             RD,  BRIARLAKE           CIR,,  LAVISTA             RD,  BRIARLAKE           CIR, ,,S,NE,,,Y,Y ,Y,Y ,Y ,N,N,SGN,SCH,DIRT,S,May 23 1996 12:00:00:000AM,,,,0,,0,36
902558,LAVISTA RD@CHESTERFIELD DR,,,0,0,LAVISTA RD,CHESTERFIELD DR NE,,DEKALB COUNTY,,30033,LAVISTA RD@CHESTERFIELD DR,,,-84266552,33840079,-2147483632,1128,1142436,99,1,0,,62094,,NS,NE,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2266219,1396796.75,0,0,0,2943,2632,1041,0,0,0,0,0,1,0,62094,SE,N,Y,N,N,0,  LAVISTA             RD,  CHESTERFIELD        DR  NE,,  LAVISTA             RD,  CHESTERFIELD        DR  NE, ,,S,NE,,,Y,Y ,Y,Y ,Y ,N,N,SGN,SCH,DIRT,S,May 23 1996 12:00:00:000AM,,,,0,,0,55
902560,LAVISTA RD @ CHESTERFIELD DR,,,0,0,LAVISTA RD,CHESTERFIELD DR NE,,DEKALB COUNTY,,30033,LAVISTA RD@CHESTERFIELD DR,,,-84266563,33840151,-2147483632,1128,1110560,8,0,0,,62108,,NS,SW,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2266284,1397010.375,0,0,0,2943,2632,1057,15,15,15,15,15,1,0,62108,NW,N,Y,N,N,0,  LAVISTA             RD,  CHESTERFIELD        DR  NE,,  LAVISTA             RD,  CHESTERFIELD        DR  NE, ,,S,SW,,,Y,Y ,Y,Y ,Y ,N,N,SGN,SCH,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,238
902561,LAVISTA RD @ CEDAR CANYON DR,,,0,0,LAVISTA RD,CEDAR CANYON DR NE,,DEKALB COUNTY,,30033,LAVISTA RD@CEDAR CANYON DR,,,-84269808,33837378,-2147483632,1128,1005801,9,0,0,,62110,,NS,SW,0,,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2265245.25,1395974.625,0,0,0,2931,2620,1057,15,15,15,15,15,1,0,62110,NW,N,Y,N,N,0,  LAVISTA             RD,  CEDAR CANYON        DR  NE,,  LAVISTA             RD,  CEDAR CANYON        DR  NE, ,,S,SW,,,Y,Y ,Y,Y ,Y ,N,N,SGN,SCH,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,216
902562,LAVISTA RD @ FRAZIER RD, , ,0,0,LAVISTA RD,FRAZIER RD, ,DEKALB,GA, ,LAVISTA RD@FAIR OAKS RD,,,-84271889,33834237,-2147483647,1128,1174224,29,0,0, ,62112, ,NS,SW,0, ,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2264458.5,1394658.125,0,0,0,2922,2605,1825,25,15,15,15,15,1,0,62112,,N,Y,N,N,0,  LAVISTA             RD,FRAZIER RD,,  LAVISTA             RD,FRAZIER RD, ,,S,SW,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM, ,,,0, ,0,219
902563,LAVISTA RD @ HOLLIDON RD,,,0,0,LAVISTA RD,HOLLIDON RD,,DEKALB COUNTY,,30033,LAVISTA RD@HOLLIDON RD,,,-84264255,33840839,-2147483632,1128,1016140,4,0,0,,62222,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2266981.35,1397216.316,0,0,0,2951,2635,4130,15,15,15,15,15,1,0,62222,NE,N,Y,N,N,0,  LAVISTA             RD,  HOLLIDON            RD,,  LAVISTA             RD,  HOLLIDON            RD, ,,S,W ,,,Y,Y ,Y,Y ,Y,N,N,SGN,RES,DIRT,,May 22 2000 12:00:00:000AM,,,,0,,0,269
902564,LAVISTA RD @ BRIARLAKE RD,,,0,0,LAVISTA RD,BRIARLAKE RD,,DEKALB COUNTY,,30033,LAVISTA RD@BRIARLAKE RD,,,-84268120,33839230,-2147483632,1128,1142432,14,0,0,,62224,,NS,SW,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2265762.036,1396692.49,0,0,0,2937,2628,545,15,15,15,15,15,0,0,62224,NW,N,Y,N,N,0,  LAVISTA             RD,  BRIARLAKE           RD,,  LAVISTA             RD,  BRIARLAKE           RD, ,,S,SW,,,N,Y ,N,Y ,Y ,N,N,SGN,SCH,DIRT,S,May 22 2000 12:00:00:000AM,,,,0,,0,228
902567,HOLLYWOOD RD NW@SAINT PAUL AVE NW,,,0,0,HOLLYWOOD RD NW,ST PAUL AVE NW,,ATLANTA,,30318,HOLLYWOOD RD NW@ST PAUL AVE NW,,,-84466311,33789886,-2147483632,850,951337,99,1,0,,66324,,NS,NW,0,,1,0,0,0,0,1,0,0,0,0,0,0,-84,34,0,2205555.5,1378731.75,0,0,0,2207,2412,1043,0,0,0,0,0,0,0,66324,SE,N,Y,N,N,0,  HOLLYWOOD           RD  NW,  ST PAUL             AVE NW,,  HOLLYWOOD           RD  NW,  ST PAUL             AVE NW, ,,S,NW,,,N,N ,N,N ,N ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,349
